,mae,mse,rmse,r2,exp_itr
soh_task6_iTransformer_tongji_nca_CY25-025_1-#7_task6,0.21433238685131,0.053161695599555005,0.23056820034980702,-2.302114486694336,20241.0
soh_task6_iTransformer_tongji_nca_CY25-05_1-#12_task6,0.21691231429576802,0.05822006985545101,0.241288349032402,-0.937773466110229,20241.0
soh_task6_iTransformer_tongji_nca_CY25-05_1-#18_task6,0.20040832459926602,0.049738172441720005,0.22302056849002802,-0.799285531044006,20241.0
soh_task6_iTransformer_tongji_nca_CY25-05_1-#3_task6,0.14364418387413,0.026597429066896,0.16308718919754,0.013834476470947,20241.0
soh_task6_iTransformer_tongji_nca_CY25-05_1-#5_task6,0.14375869929790402,0.026508290320634002,0.16281366348266602,0.15437412261962802,20241.0
soh_task6_iTransformer_tongji_nca_CY25-1_1-#4_task6,0.6122084259986871,0.43943268060684204,0.662897169589996,-2.5971405506134033,20241.0
soh_task6_iTransformer_tongji_nca_CY25-1_1-#5_task6,0.54863828420639,0.346928715705871,0.5890065431594841,-1.5312530994415279,20241.0
soh_task6_iTransformer_tongji_nca_CY35-05_1-#1_task6,0.116944335401058,0.017363265156745,0.131769746541976,0.148217499256134,20241.0
soh_task6_iTransformer_tongji_nca_CY45-05_1-#11_task6,0.10662820935249301,0.017105737701058003,0.13078890740871402,0.08774054050445501,20241.0
soh_task6_iTransformer_tongji_nca_CY45-05_1-#15_task6,0.12218161672353701,0.021257786080241002,0.145800501108169,-0.068543195724487,20241.0
soh_task6_iTransformer_tongji_nca_CY45-05_1-#18_task6,0.121214643120765,0.021621912717819002,0.147043913602828,-0.083698868751525,20241.0
soh_task6_iTransformer_tongji_nca_CY45-05_1-#1_task6,0.109749399125576,0.015929816290736,0.12621337175369202,0.19250243902206401,20241.0
soh_task6_iTransformer_tongji_nca_CY45-05_1-#25_task6,0.11474095284938801,0.017853477969765,0.133616909384727,0.060063898563385,20241.0
0,0.2131816750535594,0.08551684996256406,0.23753192562323303,-0.5894674016879156,
