,mae,mse,rmse,r2,exp_itr
soh_task8_iTransformer_hust_pseudo_HUST_1-1_task8,0.147460967302322,0.040942296385765006,0.20234203338623002,-0.48909056186676003,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_1-2_task8,0.08689647167921001,0.010743814520537001,0.10365237295627501,0.8253931999206541,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_10-1_task8,0.048856109380722004,0.004580138716846,0.06767672300338701,0.9375206828117371,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_10-4_task8,0.058688204735517,0.005159955006092,0.071832828223705,0.9091578125953671,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_10-6_task8,0.057668447494506,0.005144076887518,0.071722216904163,0.9296957850456231,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_10-7_task8,0.054908361285924,0.0042443461716170005,0.065148644149303,0.953363120555877,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_2-5_task8,0.117671534419059,0.020111184567213003,0.14181390404701202,0.646746754646301,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_3-1_task8,0.066110797226428,0.006569720804691001,0.08105381578207001,0.939202427864074,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_4-5_task8,0.07380848377943,0.010461864992976001,0.10228326171636501,0.8258333206176751,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_5-3_task8,0.044108625501394,0.003067866433411,0.055388323962688,0.960722565650939,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_6-1_task8,0.16233640909194902,0.045087214559316004,0.212337508797645,-0.5909575223922731,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_6-2_task8,0.085665524005889,0.011184553615748001,0.10575705021619701,0.822802662849426,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_6-6_task8,0.12512584030628202,0.021916998550295,0.14804390072822501,0.530991435050964,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_6-8_task8,0.060303047299385,0.005315774586051001,0.07290935516357401,0.9525179266929621,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_7-5_task8,0.165697649121284,0.035946786403656006,0.189596384763717,-5.6680378913879395,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_7-6_task8,0.08409448713064101,0.015288976021111001,0.12364859879016801,0.652936995029449,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_8-1_task8,0.12049063295125902,0.024844694882631004,0.15762199461460102,0.17647701501846302,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_8-5_task8,0.15059202909469602,0.042639888823032004,0.206494286656379,-1.136732578277588,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_8-6_task8,0.09297987073659801,0.012343775480985001,0.11110254377126601,0.775157272815704,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_8-8_task8,0.068067669868469,0.005941532552242001,0.077081337571144,0.943206071853637,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_9-4_task8,0.065301358699798,0.006393455900251001,0.079959087073802,0.9408684372901911,20241.0
soh_task8_iTransformer_hust_pseudo_HUST_9-6_task8,0.070809453725814,0.008395384065806,0.09162633121013601,0.922451198101043,20241.0
0,0.09125645340166257,0.01574201363308136,0.11541329561309328,0.3072830059311603,
