,mae,mse,rmse,r2,exp_itr
rul_task1_iTransformer_tri_pseudo_policy1C(4%)-6C_id9_cl300_task1,48.52159118652344,3831.2451171875,61.89705276489258,0.781890392303466,20241.0
rul_task1_iTransformer_tri_pseudo_policy2C(10%)-6C_id10_cl148_task1,27.029579162597656,931.339599609375,30.51785659790039,0.7036117315292351,20241.0
rul_task1_iTransformer_tri_pseudo_policy2C(2%)-5C_id11_cl438_task1,150.87908935546875,34614.6796875,186.05020141601562,-0.23554730415344202,20241.0
rul_task1_iTransformer_tri_pseudo_policy2C(7%)-5.5C_id12_cl335_task1,43.43394470214844,3546.81103515625,59.555110931396484,0.5222810506820671,20241.0
rul_task1_iTransformer_tri_pseudo_policy3.6C(22%)-5.5C_id13_cl444_task1,131.92352294921875,20824.52734375,144.3070526123047,0.213068008422851,20241.0
rul_task1_iTransformer_tri_pseudo_policy4.4C(55%)-6C_id19_cl461_task1,58.628944396972656,4682.55322265625,68.42918395996094,0.8419222831726071,20241.0
rul_task1_iTransformer_tri_pseudo_policy4.9C(27%)-4.75C_id24_cl468_task1,155.6873779296875,29298.845703125,171.16905212402344,0.034851193428039,20241.0
rul_task1_iTransformer_tri_pseudo_policy4C(31%)-5C_id28_cl458_task1,111.4455337524414,16602.93359375,128.8523712158203,0.5465516448020931,20241.0
rul_task1_iTransformer_tri_pseudo_policy5.2C(71%)-3C_id36_cl463_task1,133.0911865234375,21302.205078125,145.95274353027344,-0.0015802383422850001,20241.0
rul_task1_iTransformer_tri_pseudo_policy5.6C(47%)-4C_id39_cl465_task1,109.45841217041016,14732.68359375,121.37826538085938,0.429456949234008,20241.0
rul_task1_iTransformer_tri_pseudo_policy5.6C(58%)-3.5C_id40_cl459_task1,120.7640609741211,18943.3828125,137.6349639892578,0.341474771499633,20241.0
rul_task1_iTransformer_tri_pseudo_policy5.6C(65%)-3C_id42_cl429_task1,112.5351791381836,18678.052734375,136.6676788330078,-0.45075500011444003,20241.0
rul_task1_iTransformer_tri_pseudo_policy6C(20%)-4.5C_id43_cl466_task1,112.79131317138672,18594.8671875,136.3629913330078,0.22321254014968803,20241.0
rul_task1_iTransformer_tri_pseudo_policy6C(31%)-4.25C_id44_cl462_task1,81.4255599975586,9745.7919921875,98.72077941894531,0.51187640428543,20241.0
rul_task1_iTransformer_tri_pseudo_policy6C(40%)-4C_id45_cl457_task1,95.40432739257812,13533.265625,116.33256530761719,0.36899518966674805,20241.0
rul_task1_iTransformer_tri_pseudo_policy6C(52%)-3.5C_id47_cl429_task1,103.49297332763672,14786.435546875,121.5994873046875,-0.011853694915771,20241.0
0,99.7820372581482,15290.60124206543,116.58920979499817,0.30121599510312047,
