,mae,mse,rmse,r2
CY25-025_1-#7,44.233028411865234,3399.656982421875,58.30657752279647,-0.858110959977858
CY25-05_1-#12,16.447174072265625,483.8300476074219,21.99613710648808,0.512621383183131
CY25-05_1-#18,21.134830474853516,769.1668701171875,27.733857829685135,0.394878438805326
CY25-05_1-#3,26.337366104125977,1016.0206298828125,31.875078507869006,0.196144210271701
CY25-05_1-#5,25.311019897460938,1003.744140625,31.681921353115566,0.35203652749861103
CY25-1_1-#4,8.05473518371582,95.89867401123047,9.792786835790437,-8.793599194454803
CY25-1_1-#5,8.685261726379395,105.13339233398438,10.253457579469687,-7.200867208547711
CY35-05_1-#1,82.64608764648438,10312.60546875,101.55099934884934,-0.286258669890542
CY45-05_1-#1,72.76962280273438,9685.53125,98.4150966569662,0.6318873857964931
CY45-05_1-#11,73.06979370117188,8758.53515625,93.58704587842273,0.51153210278945
CY45-05_1-#15,52.3243408203125,5130.228515625,71.6256135444926,0.5004908856749121
CY45-05_1-#18,67.22727966308594,8031.61669921875,89.61928754023182,0.43909131884474406
CY45-05_1-#25,71.68535614013672,9665.3857421875,98.3126936981563,0.6171780894723851
0,43.84045358804556,4496.719505310059,57.288504107871795,-0.998690437733397
