,mae,mse,rmse,r2
1-1,130.26597595214844,26766.443359375,163.60453343161063,0.6630891578112981
1-2,250.53860473632812,71864.421875,268.0754033383145,0.862476896756976
10-1,72.18704986572266,8999.1064453125,94.86362024144186,0.9477822607477331
10-4,96.76924896240234,13127.7548828125,114.57641503735618,0.947794029068277
10-6,122.30874633789062,18414.421875,135.6997489865033,0.9525027645566471
10-7,94.6148452758789,12904.8466796875,113.59950122992399,0.9478137567871451
2-5,159.49996948242188,36263.8984375,190.4308232337927,0.552021271857711
3-1,81.5853500366211,8838.9951171875,94.01593012456719,0.9717685239556151
4-5,88.0943374633789,11757.3857421875,108.43147947984248,0.9020303904519641
5-3,243.32040405273438,68869.375,262.42975250531333,0.8691128155655661
6-1,146.1446990966797,30412.275390625,174.39115628558977,0.6758850149755601
6-2,106.6122817993164,16268.9384765625,127.5497490258703,0.9399359729924851
6-6,80.6832504272461,10141.1953125,100.70350198726953,0.97761558267474
6-8,240.70132446289062,71963.6484375,268.26041161062136,0.846887990789521
7-5,75.4815902709961,8694.904296875,93.24647069393565,0.967871676732559
7-6,117.30305480957031,21969.3515625,148.2206178724809,0.7394182329731751
8-1,146.3420867919922,34744.94140625,186.3999501240545,0.359188207973529
8-5,154.97140502929688,38893.9375,197.21545958671697,0.251331113325074
8-6,139.7447052001953,22624.83984375,150.41555718658228,0.9402551505683081
8-8,104.57893371582031,14473.5400390625,120.30602661156465,0.932601381961473
9-4,71.30892181396484,7058.30419921875,84.01371435199583,0.978231587891749
9-6,70.40137481689453,7860.55419921875,88.65976651908548,0.967040807975401
0,126.97537092729048,25586.95818536932,149.32316315747426,0.8269388449269321
