,mae,mse,rmse,r2
CY25-05_1-#1,34.672794342041016,1749.6239013671875,41.82850584669727,-2.5386149681832313
CY25-05_1-#10,34.432857513427734,1655.012939453125,40.68185024618626,-2.108795686614548
CY25-05_1-#11,34.65854263305664,1669.438720703125,40.85876553082735,-1.9405967737325591
CY25-05_1-#12,26.720022201538086,1006.7722778320312,31.729675035083975,-0.541950920138323
CY25-05_1-#13,37.04795455932617,1795.5379638671875,42.37378864188553,0.74387335777908
CY25-05_1-#14,10.936250686645508,166.58404541015625,12.906744183184086,-382.60896738253325
CY25-05_1-#15,29.935319900512695,1396.556396484375,37.370528448021375,0.5108374695704291
CY25-05_1-#16,31.53203010559082,1469.970947265625,38.34020014639497,0.641157099562623
CY25-05_1-#17,29.654150009155273,1179.5953369140625,34.34523747063139,0.619887478923407
CY25-05_1-#18,36.167755126953125,1975.751708984375,44.4494286688184,-4.003802475734395
CY25-05_1-#19,35.06971740722656,1786.615966796875,42.2683802244287,-3.366537199681278
CY25-05_1-#2,23.290807723999023,744.1577758789062,27.279255412839007,-0.38215262512527504
CY25-05_1-#20,33.52462387084961,1601.674072265625,40.0209204325141,-2.346082373883902
CY25-05_1-#21,30.211936950683594,1208.15966796875,34.75859128285768,-1.9293489061548752
CY25-05_1-#22,35.49188995361328,1849.6658935546875,43.007742251305025,-2.694840878736501
CY25-05_1-#23,34.94480895996094,1786.83349609375,42.27095333788617,-3.001524604439253
CY25-05_1-#3,30.459169387817383,1241.119873046875,35.2295312635135,-1.339820330385224
CY25-05_1-#4,29.263731002807617,1145.2744140625,33.84190322754469,-1.085158412374121
CY25-05_1-#5,66.17943572998047,5137.05224609375,71.67323242392344,0.41600673328820603
CY25-05_1-#6,31.884624481201172,1374.1663818359375,37.06975022624158,-1.553757363693186
CY25-05_1-#7,34.05427932739258,1636.2149658203125,40.45015408895635,-2.2718700923500252
CY25-05_1-#8,35.18449020385742,1798.27734375,42.406100312926675,0.57984202125382
CY25-05_1-#9,34.20521545410156,1613.6290283203125,40.17000159721571,0.5895783671908561
CY45-05_1-#1,60.17702102661133,4207.22216796875,64.8631032866047,0.5724913326284481
CY45-05_1-#10,69.99547576904297,5887.56591796875,76.73047580960743,-0.041993335994228005
CY45-05_1-#11,136.35450744628906,31018.451171875,176.1205586292384,0.17241626257716203
CY45-05_1-#12,151.8477020263672,38583.0234375,196.4256180784472,-0.045776757436173
CY45-05_1-#13,187.62484741210938,57900.58984375,240.6254139606829,-0.34046302706979303
CY45-05_1-#14,189.41456604003906,59807.10546875,244.55491299246066,-0.375629405578072
CY45-05_1-#15,70.9157943725586,6132.88623046875,78.31274628353133,-0.44500671402260805
CY45-05_1-#16,32.15850830078125,1734.24951171875,41.644321482271145,0.9246942203538271
CY45-05_1-#17,33.23255157470703,1843.251708984375,42.93310737629382,0.9195118067053961
CY45-05_1-#18,31.386333465576172,1669.9566650390625,40.86510326720174,0.9263320245270321
CY45-05_1-#19,129.6964111328125,27665.046875,166.32813013738837,0.207861335447516
CY45-05_1-#2,58.18116760253906,3939.022705078125,62.761634021734366,0.613280028719352
CY45-05_1-#20,135.06175231933594,29941.9140625,173.03731985470648,0.150604668195398
CY45-05_1-#21,204.91514587402344,69240.4921875,263.1358816039728,-0.509899584113209
CY45-05_1-#22,180.41416931152344,53637.109375,231.59686823227986,-0.31044447083508103
CY45-05_1-#23,177.57447814941406,53396.625,231.07709752374856,-0.140364771451087
CY45-05_1-#24,199.53390502929688,66117.1953125,257.1326414761455,-0.48785196717522705
CY45-05_1-#25,254.6157989501953,102262.8359375,319.7856093345978,-0.9933337550484791
CY45-05_1-#26,186.03736877441406,56566.390625,237.83689920825995,-0.39306586868887106
CY45-05_1-#27,252.82839965820312,100889.390625,317.63090313286585,-0.971306846537446
CY45-05_1-#28,209.21029663085938,70731.609375,265.9541490088094,-0.583902627668488
CY45-05_1-#3,66.12122344970703,6305.1552734375,79.40500786120168,-168.45277756893486
CY45-05_1-#4,67.23954010009766,6401.69140625,80.01057059070382,-190.21251397959762
CY45-05_1-#5,64.97624969482422,5962.326171875,77.21610047053011,-84.67361606715687
CY45-05_1-#6,67.9188461303711,6573.6484375,81.0780391813961,-281.80674021425824
CY45-05_1-#7,64.45088958740234,4980.4541015625,70.57233240840563,0.170514901062834
CY45-05_1-#8,69.67598724365234,5852.478515625,76.50149355159675,-0.051278051002970004
CY45-05_1-#9,68.89361572265625,5713.58447265625,75.58825618213619,-0.052701447152188004
0,81.960293339748,18077.430547976026,101.27559873032749,-22.27144310481757
